,#Set,index,k,QQ,x_b,t,phi_x,F,errF,varF,F1,F2,dvcs,ReH,ReE,ReHtilde
126,3.0,36.0,5.8,1.96,0.37,-0.27,292.0,0.07073760591293551,0.003525754891794119,1.2430947557010155e-05,0.5757528191841271,0.8660034883518137,0.037000000000000005,0.6383000000000001,-1.42035,3.1500000000000004
127,3.0,37.0,5.8,1.96,0.37,-0.27,300.0,0.0794748558080237,0.003872733152232049,1.4998062068397186e-05,0.5757528191841271,0.8660034883518137,0.037000000000000005,0.6383000000000001,-1.42035,3.1500000000000004
128,3.0,38.0,5.8,1.96,0.37,-0.27,308.0,0.08368572101628469,0.0042666457962931255,1.82042663510258e-05,0.5757528191841271,0.8660034883518137,0.037000000000000005,0.6383000000000001,-1.42035,3.1500000000000004
129,3.0,39.0,5.8,1.96,0.37,-0.27,316.0,0.09692613589080387,0.004698525175522428,2.207613882501805e-05,0.5757528191841271,0.8660034883518137,0.037000000000000005,0.6383000000000001,-1.42035,3.1500000000000004
130,3.0,40.0,5.8,1.96,0.37,-0.27,324.0,0.09817335175200413,0.005149863377386685,2.6521092805748582e-05,0.5757528191841271,0.8660034883518137,0.037000000000000005,0.6383000000000001,-1.42035,3.1500000000000004
131,3.0,41.0,5.8,1.96,0.37,-0.27,332.0,0.12277826506991907,0.005590897176251822,3.12581312354206e-05,0.5757528191841271,0.8660034883518137,0.037000000000000005,0.6383000000000001,-1.42035,3.1500000000000004
132,3.0,42.0,5.8,1.96,0.37,-0.27,340.0,0.12550913430057326,0.005981577447516992,3.57792687606439e-05,0.5757528191841271,0.8660034883518137,0.037000000000000005,0.6383000000000001,-1.42035,3.1500000000000004
133,3.0,43.0,5.8,1.96,0.37,-0.27,348.0,0.12380008165513018,0.006276876349299656,3.9399176704397384e-05,0.5757528191841271,0.8660034883518137,0.037000000000000005,0.6383000000000001,-1.42035,3.1500000000000004
134,3.0,44.0,5.8,1.96,0.37,-0.27,356.0,0.1328844416103843,0.006436551249422092,4.142919198643709e-05,0.5757528191841271,0.8660034883518137,0.037000000000000005,0.6383000000000001,-1.42035,3.1500000000000004
135,4.0,0.0,5.8,1.98,0.39,-0.32,4.0,0.1121821624990266,0.005555189248046698,3.086012758161364e-05,0.5319559240512404,0.7766256558068191,0.039,0.8162,-1.66815,3.515
136,4.0,1.0,5.8,1.98,0.39,-0.32,12.0,0.10584705644689893,0.005405402109660932,2.921837196712685e-05,0.5319559240512404,0.7766256558068191,0.039,0.8162,-1.66815,3.515
137,4.0,2.0,5.8,1.98,0.39,-0.32,20.0,0.10592944966217548,0.0051318179358587675,2.633555532680175e-05,0.5319559240512404,0.7766256558068191,0.039,0.8162,-1.66815,3.515
138,4.0,3.0,5.8,1.98,0.39,-0.32,28.0,0.09022839984700624,0.004776752766248751,2.281736698986509e-05,0.5319559240512404,0.7766256558068191,0.039,0.8162,-1.66815,3.515
139,4.0,4.0,5.8,1.98,0.39,-0.32,36.0,0.092569035324323,0.0043854857806683075,1.9232485532443923e-05,0.5319559240512404,0.7766256558068191,0.039,0.8162,-1.66815,3.515
140,4.0,5.0,5.8,1.98,0.39,-0.32,44.0,0.07959043541067434,0.0039958425375037,1.5966757584524006e-05,0.5319559240512404,0.7766256558068191,0.039,0.8162,-1.66815,3.515
141,4.0,6.0,5.8,1.98,0.39,-0.32,52.0,0.06606470894047811,0.0036335998092813173,1.320304757400922e-05,0.5319559240512404,0.7766256558068191,0.039,0.8162,-1.66815,3.515
142,4.0,7.0,5.8,1.98,0.39,-0.32,60.0,0.06253426065375511,0.0033127567437474057,1.0974357243243917e-05,0.5319559240512404,0.7766256558068191,0.039,0.8162,-1.66815,3.515
143,4.0,8.0,5.8,1.98,0.39,-0.32,68.0,0.0635545445438799,0.003038262838582105,9.23104107630899e-06,0.5319559240512404,0.7766256558068191,0.039,0.8162,-1.66815,3.515
144,4.0,9.0,5.8,1.98,0.39,-0.32,76.0,0.06148450970350256,0.002809219800659011,7.891715888414652e-06,0.5319559240512404,0.7766256558068191,0.039,0.8162,-1.66815,3.515
145,4.0,10.0,5.8,1.98,0.39,-0.32,84.0,0.05233598507722846,0.0026215432488972236,6.87248900583861e-06,0.5319559240512404,0.7766256558068191,0.039,0.8162,-1.66815,3.515
146,4.0,11.0,5.8,1.98,0.39,-0.32,92.0,0.047781510023911115,0.0024698094723243588,6.099958829583125e-06,0.5319559240512404,0.7766256558068191,0.039,0.8162,-1.66815,3.515
147,4.0,12.0,5.8,1.98,0.39,-0.32,100.0,0.04751076293557658,0.002348378460753664,5.514881394931746e-06,0.5319559240512404,0.7766256558068191,0.039,0.8162,-1.66815,3.515
148,4.0,13.0,5.8,1.98,0.39,-0.32,108.0,0.04198827632368163,0.00225199402695134,5.071477097424514e-06,0.5319559240512404,0.7766256558068191,0.039,0.8162,-1.66815,3.515
149,4.0,14.0,5.8,1.98,0.39,-0.32,116.0,0.04333337190755292,0.002176050617794301,4.735196291202961e-06,0.5319559240512404,0.7766256558068191,0.039,0.8162,-1.66815,3.515
150,4.0,15.0,5.8,1.98,0.39,-0.32,124.0,0.04480366068843202,0.0021166679030405005,4.480283011761869e-06,0.5319559240512404,0.7766256558068191,0.039,0.8162,-1.66815,3.515
151,4.0,16.0,5.8,1.98,0.39,-0.32,132.0,0.04191710668189294,0.002070665789877459,4.287656813368842e-06,0.5319559240512404,0.7766256558068191,0.039,0.8162,-1.66815,3.515
152,4.0,17.0,5.8,1.98,0.39,-0.32,140.0,0.04232400262018236,0.0020354957184844846,4.143242819968669e-06,0.5319559240512404,0.7766256558068191,0.039,0.8162,-1.66815,3.515
153,4.0,18.0,5.8,1.98,0.39,-0.32,148.0,0.04090251444284178,0.0020091595497310974,4.036722096275666e-06,0.5319559240512404,0.7766256558068191,0.039,0.8162,-1.66815,3.515
154,4.0,19.0,5.8,1.98,0.39,-0.32,156.0,0.036520392724813416,0.0019901322823417163,3.960626501218648e-06,0.5319559240512404,0.7766256558068191,0.039,0.8162,-1.66815,3.515
155,4.0,20.0,5.8,1.98,0.39,-0.32,164.0,0.03549344852488002,0.0019772961762694508,3.909700168689791e-06,0.5319559240512404,0.7766256558068191,0.039,0.8162,-1.66815,3.515
156,4.0,21.0,5.8,1.98,0.39,-0.32,172.0,0.0378510267918493,0.0019698892204764013,3.880463540949122e-06,0.5319559240512404,0.7766256558068191,0.039,0.8162,-1.66815,3.515
157,4.0,22.0,5.8,1.98,0.39,-0.32,180.0,0.042117119637526235,0.001967468636338729,3.87093283497658e-06,0.5319559240512404,0.7766256558068191,0.039,0.8162,-1.66815,3.515
158,4.0,23.0,5.8,1.98,0.39,-0.32,188.0,0.03789302206198842,0.0019698892204764013,3.880463540949122e-06,0.5319559240512404,0.7766256558068191,0.039,0.8162,-1.66815,3.515
159,4.0,24.0,5.8,1.98,0.39,-0.32,196.0,0.03732562245920455,0.0019772961762694508,3.909700168689791e-06,0.5319559240512404,0.7766256558068191,0.039,0.8162,-1.66815,3.515
160,4.0,25.0,5.8,1.98,0.39,-0.32,204.0,0.037896309670582336,0.0019901322823417163,3.960626501218648e-06,0.5319559240512404,0.7766256558068191,0.039,0.8162,-1.66815,3.515
161,4.0,26.0,5.8,1.98,0.39,-0.32,212.0,0.03830854182327107,0.0020091595497310974,4.036722096275666e-06,0.5319559240512404,0.7766256558068191,0.039,0.8162,-1.66815,3.515
162,4.0,27.0,5.8,1.98,0.39,-0.32,220.0,0.04343325983940858,0.0020354957184844846,4.143242819968669e-06,0.5319559240512404,0.7766256558068191,0.039,0.8162,-1.66815,3.515
163,4.0,28.0,5.8,1.98,0.39,-0.32,228.0,0.03667784909399839,0.002070665789877459,4.287656813368842e-06,0.5319559240512404,0.7766256558068191,0.039,0.8162,-1.66815,3.515
164,4.0,29.0,5.8,1.98,0.39,-0.32,236.0,0.04287969890530724,0.0021166679030405005,4.480283011761869e-06,0.5319559240512404,0.7766256558068191,0.039,0.8162,-1.66815,3.515
165,4.0,30.0,5.8,1.98,0.39,-0.32,244.0,0.042689156217940616,0.002176050617794301,4.73519629120296e-06,0.5319559240512404,0.7766256558068191,0.039,0.8162,-1.66815,3.515
166,4.0,31.0,5.8,1.98,0.39,-0.32,252.0,0.04590688023354758,0.00225199402695134,5.071477097424514e-06,0.5319559240512404,0.7766256558068191,0.039,0.8162,-1.66815,3.515
167,4.0,32.0,5.8,1.98,0.39,-0.32,260.0,0.04740438182596566,0.002348378460753664,5.514881394931746e-06,0.5319559240512404,0.7766256558068191,0.039,0.8162,-1.66815,3.515
168,4.0,33.0,5.8,1.98,0.39,-0.32,268.0,0.05368811194228304,0.0024698094723243588,6.099958829583125e-06,0.5319559240512404,0.7766256558068191,0.039,0.8162,-1.66815,3.515
169,4.0,34.0,5.8,1.98,0.39,-0.32,276.0,0.0443524906660556,0.002621543248897223,6.872489005838606e-06,0.5319559240512404,0.7766256558068191,0.039,0.8162,-1.66815,3.515
170,4.0,35.0,5.8,1.98,0.39,-0.32,284.0,0.0588827219358406,0.002809219800659011,7.891715888414652e-06,0.5319559240512404,0.7766256558068191,0.039,0.8162,-1.66815,3.515
171,4.0,36.0,5.8,1.98,0.39,-0.32,292.0,0.05507972997160243,0.003038262838582104,9.231041076308984e-06,0.5319559240512404,0.7766256558068191,0.039,0.8162,-1.66815,3.515
172,4.0,37.0,5.8,1.98,0.39,-0.32,300.0,0.0659035418102637,0.0033127567437474057,1.0974357243243917e-05,0.5319559240512404,0.7766256558068191,0.039,0.8162,-1.66815,3.515
173,4.0,38.0,5.8,1.98,0.39,-0.32,308.0,0.06994594876652276,0.0036335998092813155,1.3203047574009213e-05,0.5319559240512404,0.7766256558068191,0.039,0.8162,-1.66815,3.515
174,4.0,39.0,5.8,1.98,0.39,-0.32,316.0,0.08470283012043812,0.0039958425375037,1.5966757584524006e-05,0.5319559240512404,0.7766256558068191,0.039,0.8162,-1.66815,3.515
175,4.0,40.0,5.8,1.98,0.39,-0.32,324.0,0.08733127262254768,0.0043854857806683075,1.9232485532443923e-05,0.5319559240512404,0.7766256558068191,0.039,0.8162,-1.66815,3.515
176,4.0,41.0,5.8,1.98,0.39,-0.32,332.0,0.09727072859996452,0.004776752766248751,2.281736698986509e-05,0.5319559240512404,0.7766256558068191,0.039,0.8162,-1.66815,3.515
177,4.0,42.0,5.8,1.98,0.39,-0.32,340.0,0.09250552604631804,0.0051318179358587675,2.633555532680175e-05,0.5319559240512404,0.7766256558068191,0.039,0.8162,-1.66815,3.515
178,4.0,43.0,5.8,1.98,0.39,-0.32,348.0,0.09965915777282364,0.005405402109660932,2.921837196712685e-05,0.5319559240512404,0.7766256558068191,0.039,0.8162,-1.66815,3.515
179,4.0,44.0,5.8,1.98,0.39,-0.32,356.0,0.10537570742288696,0.005555189248046696,3.086012758161361e-05,0.5319559240512404,0.7766256558068191,0.039,0.8162,-1.66815,3.515
