#Set,index,k,QQ,x_b,t,phi_x,F,sigmaF,varF,F1,F2,ReH,ReE,ReHTilde,dvcs
150.00000,3.00000,5.75000,2.78000,0.33500,-0.20000,52.22000,0.13523,0.00665,0.05000,0.64892,1.01978,-2.59940,2.13750,1.29845,0.00774
150.00000,4.00000,5.75000,2.78000,0.33500,-0.20000,67.22000,0.10072,0.00551,0.05000,0.64892,1.01978,-2.59940,2.13750,1.29845,0.00774
150.00000,5.00000,5.75000,2.78000,0.33500,-0.20000,82.23000,0.09542,0.00458,0.05000,0.64892,1.01978,-2.59940,2.13750,1.29845,0.00774
150.00000,6.00000,5.75000,2.78000,0.33500,-0.20000,97.25000,0.08187,0.00387,0.05000,0.64892,1.01978,-2.59940,2.13750,1.29845,0.00774
150.00000,7.00000,5.75000,2.78000,0.33500,-0.20000,112.29000,0.06872,0.00334,0.05000,0.64892,1.01978,-2.59940,2.13750,1.29845,0.00774
150.00000,8.00000,5.75000,2.78000,0.33500,-0.20000,127.33000,0.06006,0.00296,0.05000,0.64892,1.01978,-2.59940,2.13750,1.29845,0.00774
150.00000,9.00000,5.75000,2.78000,0.33500,-0.20000,142.37000,0.05122,0.00270,0.05000,0.64892,1.01978,-2.59940,2.13750,1.29845,0.00774
150.00000,10.00000,5.75000,2.78000,0.33500,-0.20000,157.42000,0.05190,0.00253,0.05000,0.64892,1.01978,-2.59940,2.13750,1.29845,0.00774
150.00000,11.00000,5.75000,2.78000,0.33500,-0.20000,172.48000,0.04777,0.00245,0.05000,0.64892,1.01978,-2.59940,2.13750,1.29845,0.00774
150.00000,12.00000,5.75000,2.78000,0.33500,-0.20000,187.52000,0.04956,0.00245,0.05000,0.64892,1.01978,-2.59940,2.13750,1.29845,0.00774
150.00000,13.00000,5.75000,2.78000,0.33500,-0.20000,202.58000,0.04773,0.00253,0.05000,0.64892,1.01978,-2.59940,2.13750,1.29845,0.00774
150.00000,14.00000,5.75000,2.78000,0.33500,-0.20000,217.63000,0.05274,0.00270,0.05000,0.64892,1.01978,-2.59940,2.13750,1.29845,0.00774
150.00000,15.00000,5.75000,2.78000,0.33500,-0.20000,232.67000,0.06299,0.00296,0.05000,0.64892,1.01978,-2.59940,2.13750,1.29845,0.00774
150.00000,16.00000,5.75000,2.78000,0.33500,-0.20000,247.71000,0.06688,0.00334,0.05000,0.64892,1.01978,-2.59940,2.13750,1.29845,0.00774
150.00000,17.00000,5.75000,2.78000,0.33500,-0.20000,262.75000,0.08336,0.00387,0.05000,0.64892,1.01978,-2.59940,2.13750,1.29845,0.00774
150.00000,18.00000,5.75000,2.78000,0.33500,-0.20000,277.77000,0.08652,0.00458,0.05000,0.64892,1.01978,-2.59940,2.13750,1.29845,0.00774
150.00000,19.00000,5.75000,2.78000,0.33500,-0.20000,292.78000,0.10820,0.00551,0.05000,0.64892,1.01978,-2.59940,2.13750,1.29845,0.00774
150.00000,20.00000,5.75000,2.78000,0.33500,-0.20000,307.78000,0.13461,0.00665,0.05000,0.64892,1.01978,-2.59940,2.13750,1.29845,0.00774
150.00000,21.00000,5.75000,2.78000,0.33500,-0.20000,322.71000,0.14261,0.00792,0.05000,0.64892,1.01978,-2.59940,2.13750,1.29845,0.00774
150.00000,22.00000,5.75000,2.78000,0.33500,-0.20000,337.58000,0.19193,0.00910,0.05000,0.64892,1.01978,-2.59940,2.13750,1.29845,0.00774
150.00000,23.00000,5.75000,2.78000,0.33500,-0.20000,352.50000,0.20387,0.00985,0.05000,0.64892,1.01978,-2.59940,2.13750,1.29845,0.00774
151.00000,0.00000,5.75000,2.78000,0.33500,-0.26000,7.60000,0.20282,0.01048,0.05000,0.58528,0.88573,-2.59199,1.99010,1.10145,0.00674
151.00000,1.00000,5.75000,2.78000,0.33500,-0.26000,22.58000,0.16891,0.00909,0.05000,0.58528,0.88573,-2.59199,1.99010,1.10145,0.00674
151.00000,2.00000,5.75000,2.78000,0.33500,-0.26000,37.36000,0.14409,0.00722,0.05000,0.58528,0.88573,-2.59199,1.99010,1.10145,0.00674
151.00000,3.00000,5.75000,2.78000,0.33500,-0.26000,52.11000,0.10627,0.00557,0.05000,0.58528,0.88573,-2.59199,1.99010,1.10145,0.00674
151.00000,4.00000,5.75000,2.78000,0.33500,-0.26000,67.13000,0.08645,0.00429,0.05000,0.58528,0.88573,-2.59199,1.99010,1.10145,0.00674
151.00000,5.00000,5.75000,2.78000,0.33500,-0.26000,82.16000,0.06213,0.00339,0.05000,0.58528,0.88573,-2.59199,1.99010,1.10145,0.00674
151.00000,6.00000,5.75000,2.78000,0.33500,-0.26000,97.20000,0.05561,0.00276,0.05000,0.58528,0.88573,-2.59199,1.99010,1.10145,0.00674
151.00000,7.00000,5.75000,2.78000,0.33500,-0.26000,112.25000,0.04659,0.00233,0.05000,0.58528,0.88573,-2.59199,1.99010,1.10145,0.00674
151.00000,8.00000,5.75000,2.78000,0.33500,-0.26000,127.30000,0.04175,0.00204,0.05000,0.58528,0.88573,-2.59199,1.99010,1.10145,0.00674
151.00000,9.00000,5.75000,2.78000,0.33500,-0.26000,142.36000,0.03823,0.00184,0.05000,0.58528,0.88573,-2.59199,1.99010,1.10145,0.00674
151.00000,10.00000,5.75000,2.78000,0.33500,-0.26000,157.41000,0.03539,0.00172,0.05000,0.58528,0.88573,-2.59199,1.99010,1.10145,0.00674
151.00000,11.00000,5.75000,2.78000,0.33500,-0.26000,172.47000,0.03355,0.00167,0.05000,0.58528,0.88573,-2.59199,1.99010,1.10145,0.00674
151.00000,12.00000,5.75000,2.78000,0.33500,-0.26000,187.53000,0.03158,0.00167,0.05000,0.58528,0.88573,-2.59199,1.99010,1.10145,0.00674
151.00000,13.00000,5.75000,2.78000,0.33500,-0.26000,202.59000,0.03322,0.00172,0.05000,0.58528,0.88573,-2.59199,1.99010,1.10145,0.00674
151.00000,14.00000,5.75000,2.78000,0.33500,-0.26000,217.64000,0.03611,0.00184,0.05000,0.58528,0.88573,-2.59199,1.99010,1.10145,0.00674
151.00000,15.00000,5.75000,2.78000,0.33500,-0.26000,232.70000,0.04286,0.00204,0.05000,0.58528,0.88573,-2.59199,1.99010,1.10145,0.00674
151.00000,16.00000,5.75000,2.78000,0.33500,-0.26000,247.75000,0.04540,0.00233,0.05000,0.58528,0.88573,-2.59199,1.99010,1.10145,0.00674
151.00000,17.00000,5.75000,2.78000,0.33500,-0.26000,262.80000,0.05159,0.00276,0.05000,0.58528,0.88573,-2.59199,1.99010,1.10145,0.00674
151.00000,18.00000,5.75000,2.78000,0.33500,-0.26000,277.84000,0.06979,0.00339,0.05000,0.58528,0.88573,-2.59199,1.99010,1.10145,0.00674
151.00000,19.00000,5.75000,2.78000,0.33500,-0.26000,292.87000,0.08842,0.00429,0.05000,0.58528,0.88573,-2.59199,1.99010,1.10145,0.00674
151.00000,20.00000,5.75000,2.78000,0.33500,-0.26000,307.89000,0.11662,0.00557,0.05000,0.58528,0.88573,-2.59199,1.99010,1.10145,0.00674
151.00000,21.00000,5.75000,2.78000,0.33500,-0.26000,322.64000,0.13575,0.00722,0.05000,0.58528,0.88573,-2.59199,1.99010,1.10145,0.00674
151.00000,22.00000,5.75000,2.78000,0.33500,-0.26000,337.42000,0.17206,0.00909,0.05000,0.58528,0.88573,-2.59199,1.99010,1.10145,0.00674
151.00000,23.00000,5.75000,2.78000,0.33500,-0.26000,352.40000,0.20229,0.01048,0.05000,0.58528,0.88573,-2.59199,1.99010,1.10145,0.00674
152.00000,0.00000,5.75000,2.78000,0.33500,-0.34000,7.72000,0.23577,0.01093,0.05000,0.51603,0.74472,-2.54557,1.81615,0.88242,0.00570
152.00000,1.00000,5.75000,2.78000,0.33500,-0.34000,22.73000,0.16320,0.00847,0.05000,0.51603,0.74472,-2.54557,1.81615,0.88242,0.00570
152.00000,2.00000,5.75000,2.78000,0.33500,-0.34000,37.54000,0.11637,0.00592,0.05000,0.51603,0.74472,-2.54557,1.81615,0.88242,0.00570
152.00000,3.00000,5.75000,2.78000,0.33500,-0.34000,51.99000,0.07918,0.00416,0.05000,0.51603,0.74472,-2.54557,1.81615,0.88242,0.00570
152.00000,4.00000,5.75000,2.78000,0.33500,-0.34000,67.04000,0.06154,0.00300,0.05000,0.51603,0.74472,-2.54557,1.81615,0.88242,0.00570
152.00000,5.00000,5.75000,2.78000,0.33500,-0.34000,82.10000,0.04679,0.00227,0.05000,0.51603,0.74472,-2.54557,1.81615,0.88242,0.00570
152.00000,6.00000,5.75000,2.78000,0.33500,-0.34000,97.16000,0.03585,0.00181,0.05000,0.51603,0.74472,-2.54557,1.81615,0.88242,0.00570
152.00000,7.00000,5.75000,2.78000,0.33500,-0.34000,112.22000,0.02776,0.00151,0.05000,0.51603,0.74472,-2.54557,1.81615,0.88242,0.00570
152.00000,8.00000,5.75000,2.78000,0.33500,-0.34000,127.28000,0.02617,0.00132,0.05000,0.51603,0.74472,-2.54557,1.81615,0.88242,0.00570
152.00000,9.00000,5.75000,2.78000,0.33500,-0.34000,142.35000,0.02107,0.00119,0.05000,0.51603,0.74472,-2.54557,1.81615,0.88242,0.00570
152.00000,10.00000,5.75000,2.78000,0.33500,-0.34000,157.41000,0.02248,0.00112,0.05000,0.51603,0.74472,-2.54557,1.81615,0.88242,0.00570
152.00000,11.00000,5.75000,2.78000,0.33500,-0.34000,172.47000,0.02174,0.00108,0.05000,0.51603,0.74472,-2.54557,1.81615,0.88242,0.00570
152.00000,12.00000,5.75000,2.78000,0.33500,-0.34000,187.53000,0.02145,0.00108,0.05000,0.51603,0.74472,-2.54557,1.81615,0.88242,0.00570
152.00000,13.00000,5.75000,2.78000,0.33500,-0.34000,202.59000,0.02329,0.00112,0.05000,0.51603,0.74472,-2.54557,1.81615,0.88242,0.00570
152.00000,14.00000,5.75000,2.78000,0.33500,-0.34000,217.65000,0.02357,0.00119,0.05000,0.51603,0.74472,-2.54557,1.81615,0.88242,0.00570
152.00000,15.00000,5.75000,2.78000,0.33500,-0.34000,232.72000,0.02669,0.00132,0.05000,0.51603,0.74472,-2.54557,1.81615,0.88242,0.00570
152.00000,16.00000,5.75000,2.78000,0.33500,-0.34000,247.78000,0.03098,0.00151,0.05000,0.51603,0.74472,-2.54557,1.81615,0.88242,0.00570
152.00000,17.00000,5.75000,2.78000,0.33500,-0.34000,262.84000,0.03886,0.00181,0.05000,0.51603,0.74472,-2.54557,1.81615,0.88242,0.00570
152.00000,18.00000,5.75000,2.78000,0.33500,-0.34000,277.90000,0.04465,0.00227,0.05000,0.51603,0.74472,-2.54557,1.81615,0.88242,0.00570
152.00000,19.00000,5.75000,2.78000,0.33500,-0.34000,292.96000,0.06247,0.00300,0.05000,0.51603,0.74472,-2.54557,1.81615,0.88242,0.00570
152.00000,20.00000,5.75000,2.78000,0.33500,-0.34000,308.01000,0.08521,0.00416,0.05000,0.51603,0.74472,-2.54557,1.81615,0.88242,0.00570
152.00000,21.00000,5.75000,2.78000,0.33500,-0.34000,322.46000,0.12525,0.00592,0.05000,0.51603,0.74472,-2.54557,1.81615,0.88242,0.00570
152.00000,22.00000,5.75000,2.78000,0.33500,-0.34000,337.27000,0.16090,0.00847,0.05000,0.51603,0.74472,-2.54557,1.81615,0.88242,0.00570
152.00000,23.00000,5.75000,2.78000,0.33500,-0.34000,352.28000,0.20477,0.01093,0.05000,0.51603,0.74472,-2.54557,1.81615,0.88242,0.00570
153.00000,0.00000,5.75000,2.78000,0.33500,-0.45000,23.43000,0.14801,0.00738,0.05000,0.44130,0.59989,-2.44185,1.61191,0.64485,0.00465
153.00000,1.00000,5.75000,2.78000,0.33500,-0.45000,37.70000,0.07772,0.00436,0.05000,0.44130,0.59989,-2.44185,1.61191,0.64485,0.00465
153.00000,2.00000,5.75000,2.78000,0.33500,-0.45000,51.87000,0.05713,0.00278,0.05000,0.44130,0.59989,-2.44185,1.61191,0.64485,0.00465
153.00000,3.00000,5.75000,2.78000,0.33500,-0.45000,66.97000,0.03578,0.00189,0.05000,0.44130,0.59989,-2.44185,1.61191,0.64485,0.00465
153.00000,4.00000,5.75000,2.78000,0.33500,-0.45000,82.05000,0.02593,0.00139,0.05000,0.44130,0.59989,-2.44185,1.61191,0.64485,0.00465
153.00000,5.00000,5.75000,2.78000,0.33500,-0.45000,97.13000,0.02192,0.00110,0.05000,0.44130,0.59989,-2.44185,1.61191,0.64485,0.00465
153.00000,6.00000,5.75000,2.78000,0.33500,-0.45000,112.20000,0.01851,0.00092,0.05000,0.44130,0.59989,-2.44185,1.61191,0.64485,0.00465
153.00000,7.00000,5.75000,2.78000,0.33500,-0.45000,127.27000,0.01622,0.00081,0.05000,0.44130,0.59989,-2.44185,1.61191,0.64485,0.00465
153.00000,8.00000,5.75000,2.78000,0.33500,-0.45000,142.34000,0.01442,0.00073,0.05000,0.44130,0.59989,-2.44185,1.61191,0.64485,0.00465
153.00000,9.00000,5.75000,2.78000,0.33500,-0.45000,157.41000,0.01439,0.00069,0.05000,0.44130,0.59989,-2.44185,1.61191,0.64485,0.00465
153.00000,10.00000,5.75000,2.78000,0.33500,-0.45000,172.48000,0.01292,0.00067,0.05000,0.44130,0.59989,-2.44185,1.61191,0.64485,0.00465
153.00000,11.00000,5.75000,2.78000,0.33500,-0.45000,187.52000,0.01299,0.00067,0.05000,0.44130,0.59989,-2.44185,1.61191,0.64485,0.00465
153.00000,12.00000,5.75000,2.78000,0.33500,-0.45000,202.59000,0.01301,0.00069,0.05000,0.44130,0.59989,-2.44185,1.61191,0.64485,0.00465
153.00000,13.00000,5.75000,2.78000,0.33500,-0.45000,217.66000,0.01547,0.00073,0.05000,0.44130,0.59989,-2.44185,1.61191,0.64485,0.00465
153.00000,14.00000,5.75000,2.78000,0.33500,-0.45000,232.73000,0.01577,0.00081,0.05000,0.44130,0.59989,-2.44185,1.61191,0.64485,0.00465
153.00000,15.00000,5.75000,2.78000,0.33500,-0.45000,247.80000,0.01799,0.00092,0.05000,0.44130,0.59989,-2.44185,1.61191,0.64485,0.00465
153.00000,16.00000,5.75000,2.78000,0.33500,-0.45000,262.87000,0.02405,0.00110,0.05000,0.44130,0.59989,-2.44185,1.61191,0.64485,0.00465
153.00000,17.00000,5.75000,2.78000,0.33500,-0.45000,277.95000,0.02844,0.00139,0.05000,0.44130,0.59989,-2.44185,1.61191,0.64485,0.00465
153.00000,18.00000,5.75000,2.78000,0.33500,-0.45000,293.03000,0.03558,0.00189,0.05000,0.44130,0.59989,-2.44185,1.61191,0.64485,0.00465
153.00000,19.00000,5.75000,2.78000,0.33500,-0.45000,308.13000,0.05566,0.00278,0.05000,0.44130,0.59989,-2.44185,1.61191,0.64485,0.00465
153.00000,20.00000,5.75000,2.78000,0.33500,-0.45000,322.30000,0.08817,0.00436,0.05000,0.44130,0.59989,-2.44185,1.61191,0.64485,0.00465
153.00000,21.00000,5.75000,2.78000,0.33500,-0.45000,336.57000,0.14235,0.00738,0.05000,0.44130,0.59989,-2.44185,1.61191,0.64485,0.00465
154.00000,0.00000,5.75000,2.35000,0.36500,-0.20000,7.46000,0.07722,0.00385,0.05000,0.64892,1.01978,-2.49712,2.13750,1.28247,0.01319
154.00000,1.00000,5.75000,2.35000,0.36500,-0.20000,22.40000,0.06777,0.00370,0.05000,0.64892,1.01978,-2.49712,2.13750,1.28247,0.01319
154.00000,2.00000,5.75000,2.35000,0.36500,-0.20000,37.35000,0.06917,0.00344,0.05000,0.64892,1.01978,-2.49712,2.13750,1.28247,0.01319
154.00000,3.00000,5.75000,2.35000,0.36500,-0.20000,52.31000,0.06761,0.00313,0.05000,0.64892,1.01978,-2.49712,2.13750,1.28247,0.01319
154.00000,4.00000,5.75000,2.35000,0.36500,-0.20000,67.29000,0.05415,0.00280,0.05000,0.64892,1.01978,-2.49712,2.13750,1.28247,0.01319
154.00000,5.00000,5.75000,2.35000,0.36500,-0.20000,82.29000,0.05012,0.00250,0.05000,0.64892,1.01978,-2.49712,2.13750,1.28247,0.01319
154.00000,6.00000,5.75000,2.35000,0.36500,-0.20000,97.30000,0.04366,0.00225,0.05000,0.64892,1.01978,-2.49712,2.13750,1.28247,0.01319
154.00000,7.00000,5.75000,2.35000,0.36500,-0.20000,112.32000,0.03568,0.00204,0.05000,0.64892,1.01978,-2.49712,2.13750,1.28247,0.01319
154.00000,8.00000,5.75000,2.35000,0.36500,-0.20000,262.70000,0.04422,0.00225,0.05000,0.64892,1.01978,-2.49712,2.13750,1.28247,0.01319
154.00000,9.00000,5.75000,2.35000,0.36500,-0.20000,277.71000,0.05028,0.00250,0.05000,0.64892,1.01978,-2.49712,2.13750,1.28247,0.01319
154.00000,10.00000,5.75000,2.35000,0.36500,-0.20000,292.71000,0.05145,0.00280,0.05000,0.64892,1.01978,-2.49712,2.13750,1.28247,0.01319
154.00000,11.00000,5.75000,2.35000,0.36500,-0.20000,307.69000,0.05894,0.00313,0.05000,0.64892,1.01978,-2.49712,2.13750,1.28247,0.01319
154.00000,12.00000,5.75000,2.35000,0.36500,-0.20000,322.65000,0.06813,0.00344,0.05000,0.64892,1.01978,-2.49712,2.13750,1.28247,0.01319
154.00000,13.00000,5.75000,2.35000,0.36500,-0.20000,337.60000,0.06846,0.00370,0.05000,0.64892,1.01978,-2.49712,2.13750,1.28247,0.01319
154.00000,14.00000,5.75000,2.35000,0.36500,-0.20000,352.54000,0.07931,0.00385,0.05000,0.64892,1.01978,-2.49712,2.13750,1.28247,0.01319
155.00000,0.00000,5.75000,2.35000,0.36500,-0.26000,7.44000,0.07948,0.00402,0.05000,0.58528,0.88573,-2.48543,1.99010,1.09760,0.01160
155.00000,1.00000,5.75000,2.35000,0.36500,-0.26000,22.32000,0.06885,0.00373,0.05000,0.58528,0.88573,-2.48543,1.99010,1.09760,0.01160
155.00000,2.00000,5.75000,2.35000,0.36500,-0.26000,37.24000,0.06104,0.00328,0.05000,0.58528,0.88573,-2.48543,1.99010,1.09760,0.01160
155.00000,3.00000,5.75000,2.35000,0.36500,-0.26000,52.20000,0.05277,0.00279,0.05000,0.58528,0.88573,-2.48543,1.99010,1.09760,0.01160
155.00000,4.00000,5.75000,2.35000,0.36500,-0.26000,67.19000,0.04703,0.00236,0.05000,0.58528,0.88573,-2.48543,1.99010,1.09760,0.01160
155.00000,5.00000,5.75000,2.35000,0.36500,-0.26000,82.20000,0.03984,0.00201,0.05000,0.58528,0.88573,-2.48543,1.99010,1.09760,0.01160
155.00000,6.00000,5.75000,2.35000,0.36500,-0.26000,97.22000,0.03453,0.00174,0.05000,0.58528,0.88573,-2.48543,1.99010,1.09760,0.01160
155.00000,7.00000,5.75000,2.35000,0.36500,-0.26000,112.26000,0.02902,0.00154,0.05000,0.58528,0.88573,-2.48543,1.99010,1.09760,0.01160
155.00000,8.00000,5.75000,2.35000,0.36500,-0.26000,262.78000,0.03472,0.00174,0.05000,0.58528,0.88573,-2.48543,1.99010,1.09760,0.01160
155.00000,9.00000,5.75000,2.35000,0.36500,-0.26000,277.80000,0.04065,0.00201,0.05000,0.58528,0.88573,-2.48543,1.99010,1.09760,0.01160
155.00000,10.00000,5.75000,2.35000,0.36500,-0.26000,292.81000,0.04690,0.00236,0.05000,0.58528,0.88573,-2.48543,1.99010,1.09760,0.01160
155.00000,11.00000,5.75000,2.35000,0.36500,-0.26000,307.80000,0.05694,0.00279,0.05000,0.58528,0.88573,-2.48543,1.99010,1.09760,0.01160
155.00000,12.00000,5.75000,2.35000,0.36500,-0.26000,322.76000,0.06223,0.00328,0.05000,0.58528,0.88573,-2.48543,1.99010,1.09760,0.01160
155.00000,13.00000,5.75000,2.35000,0.36500,-0.26000,337.68000,0.07634,0.00373,0.05000,0.58528,0.88573,-2.48543,1.99010,1.09760,0.01160
155.00000,14.00000,5.75000,2.35000,0.36500,-0.26000,352.56000,0.07879,0.00402,0.05000,0.58528,0.88573,-2.48543,1.99010,1.09760,0.01160
156.00000,0.00000,5.75000,2.35000,0.36500,-0.34000,7.39000,0.07598,0.00386,0.05000,0.51603,0.74472,-2.43882,1.81615,0.89084,0.00993
156.00000,1.00000,5.75000,2.35000,0.36500,-0.34000,22.22000,0.06688,0.00342,0.05000,0.51603,0.74472,-2.43882,1.81615,0.89084,0.00993
156.00000,2.00000,5.75000,2.35000,0.36500,-0.34000,37.12000,0.05656,0.00280,0.05000,0.51603,0.74472,-2.43882,1.81615,0.89084,0.00993
156.00000,3.00000,5.75000,2.35000,0.36500,-0.34000,52.09000,0.04378,0.00223,0.05000,0.51603,0.74472,-2.43882,1.81615,0.89084,0.00993
156.00000,4.00000,5.75000,2.35000,0.36500,-0.34000,67.09000,0.03644,0.00179,0.05000,0.51603,0.74472,-2.43882,1.81615,0.89084,0.00993
156.00000,5.00000,5.75000,2.35000,0.36500,-0.34000,82.12000,0.03046,0.00148,0.05000,0.51603,0.74472,-2.43882,1.81615,0.89084,0.00993
156.00000,6.00000,5.75000,2.35000,0.36500,-0.34000,97.17000,0.02602,0.00127,0.05000,0.51603,0.74472,-2.43882,1.81615,0.89084,0.00993
156.00000,7.00000,5.75000,2.35000,0.36500,-0.34000,277.88000,0.02983,0.00148,0.05000,0.51603,0.74472,-2.43882,1.81615,0.89084,0.00993
156.00000,8.00000,5.75000,2.35000,0.36500,-0.34000,292.91000,0.03550,0.00179,0.05000,0.51603,0.74472,-2.43882,1.81615,0.89084,0.00993
156.00000,9.00000,5.75000,2.35000,0.36500,-0.34000,307.91000,0.04289,0.00223,0.05000,0.51603,0.74472,-2.43882,1.81615,0.89084,0.00993
156.00000,10.00000,5.75000,2.35000,0.36500,-0.34000,322.88000,0.05232,0.00280,0.05000,0.51603,0.74472,-2.43882,1.81615,0.89084,0.00993
156.00000,11.00000,5.75000,2.35000,0.36500,-0.34000,337.78000,0.06768,0.00342,0.05000,0.51603,0.74472,-2.43882,1.81615,0.89084,0.00993
156.00000,12.00000,5.75000,2.35000,0.36500,-0.34000,352.61000,0.08278,0.00386,0.05000,0.51603,0.74472,-2.43882,1.81615,0.89084,0.00993
157.00000,0.00000,5.75000,2.35000,0.36500,-0.45000,7.31000,0.07446,0.00371,0.05000,0.44130,0.59989,-2.34070,1.61191,0.66459,0.00821
157.00000,1.00000,5.75000,2.35000,0.36500,-0.45000,22.05000,0.06073,0.00303,0.05000,0.44130,0.59989,-2.34070,1.61191,0.66459,0.00821
157.00000,2.00000,5.75000,2.35000,0.36500,-0.45000,36.96000,0.04316,0.00223,0.05000,0.44130,0.59989,-2.34070,1.61191,0.66459,0.00821
157.00000,3.00000,5.75000,2.35000,0.36500,-0.45000,51.96000,0.03060,0.00164,0.05000,0.44130,0.59989,-2.34070,1.61191,0.66459,0.00821
157.00000,4.00000,5.75000,2.35000,0.36500,-0.45000,67.00000,0.02546,0.00126,0.05000,0.44130,0.59989,-2.34070,1.61191,0.66459,0.00821
157.00000,5.00000,5.75000,2.35000,0.36500,-0.45000,277.95000,0.02139,0.00103,0.05000,0.44130,0.59989,-2.34070,1.61191,0.66459,0.00821
157.00000,6.00000,5.75000,2.35000,0.36500,-0.45000,293.00000,0.02546,0.00126,0.05000,0.44130,0.59989,-2.34070,1.61191,0.66459,0.00821
157.00000,7.00000,5.75000,2.35000,0.36500,-0.45000,308.04000,0.03476,0.00164,0.05000,0.44130,0.59989,-2.34070,1.61191,0.66459,0.00821
157.00000,8.00000,5.75000,2.35000,0.36500,-0.45000,323.04000,0.04467,0.00223,0.05000,0.44130,0.59989,-2.34070,1.61191,0.66459,0.00821
157.00000,9.00000,5.75000,2.35000,0.36500,-0.45000,337.95000,0.06105,0.00303,0.05000,0.44130,0.59989,-2.34070,1.61191,0.66459,0.00821
157.00000,10.00000,5.75000,2.35000,0.36500,-0.45000,352.69000,0.07795,0.00371,0.05000,0.44130,0.59989,-2.34070,1.61191,0.66459,0.00821
158.00000,0.00000,5.75000,2.97000,0.36400,-0.20000,7.46000,0.10737,0.00519,0.05000,0.64892,1.01978,-2.50044,2.13750,1.28563,0.00630
158.00000,1.00000,5.75000,2.97000,0.36400,-0.20000,22.40000,0.09049,0.00496,0.05000,0.64892,1.01978,-2.50044,2.13750,1.28563,0.00630
158.00000,2.00000,5.75000,2.97000,0.36400,-0.20000,37.35000,0.08657,0.00457,0.05000,0.64892,1.01978,-2.50044,2.13750,1.28563,0.00630
158.00000,3.00000,5.75000,2.97000,0.36400,-0.20000,52.32000,0.07814,0.00410,0.05000,0.64892,1.01978,-2.50044,2.13750,1.28563,0.00630
158.00000,4.00000,5.75000,2.97000,0.36400,-0.20000,67.31000,0.07422,0.00362,0.05000,0.64892,1.01978,-2.50044,2.13750,1.28563,0.00630
158.00000,5.00000,5.75000,2.97000,0.36400,-0.20000,82.31000,0.06580,0.00319,0.05000,0.64892,1.01978,-2.50044,2.13750,1.28563,0.00630
158.00000,6.00000,5.75000,2.97000,0.36400,-0.20000,97.32000,0.06101,0.00282,0.05000,0.64892,1.01978,-2.50044,2.13750,1.28563,0.00630
158.00000,7.00000,5.75000,2.97000,0.36400,-0.20000,112.34000,0.05454,0.00253,0.05000,0.64892,1.01978,-2.50044,2.13750,1.28563,0.00630
158.00000,8.00000,5.75000,2.97000,0.36400,-0.20000,127.37000,0.04601,0.00231,0.05000,0.64892,1.01978,-2.50044,2.13750,1.28563,0.00630
158.00000,9.00000,5.75000,2.97000,0.36400,-0.20000,247.66000,0.05080,0.00253,0.05000,0.64892,1.01978,-2.50044,2.13750,1.28563,0.00630
158.00000,10.00000,5.75000,2.97000,0.36400,-0.20000,262.68000,0.05603,0.00282,0.05000,0.64892,1.01978,-2.50044,2.13750,1.28563,0.00630
158.00000,11.00000,5.75000,2.97000,0.36400,-0.20000,277.69000,0.06390,0.00319,0.05000,0.64892,1.01978,-2.50044,2.13750,1.28563,0.00630
158.00000,12.00000,5.75000,2.97000,0.36400,-0.20000,292.69000,0.07017,0.00362,0.05000,0.64892,1.01978,-2.50044,2.13750,1.28563,0.00630
158.00000,13.00000,5.75000,2.97000,0.36400,-0.20000,307.68000,0.08608,0.00410,0.05000,0.64892,1.01978,-2.50044,2.13750,1.28563,0.00630
158.00000,14.00000,5.75000,2.97000,0.36400,-0.20000,322.65000,0.08813,0.00457,0.05000,0.64892,1.01978,-2.50044,2.13750,1.28563,0.00630
158.00000,15.00000,5.75000,2.97000,0.36400,-0.20000,337.60000,0.09424,0.00496,0.05000,0.64892,1.01978,-2.50044,2.13750,1.28563,0.00630
158.00000,16.00000,5.75000,2.97000,0.36400,-0.20000,352.54000,0.10626,0.00519,0.05000,0.64892,1.01978,-2.50044,2.13750,1.28563,0.00630
159.00000,0.00000,5.75000,2.97000,0.36500,-0.26000,7.44000,0.11512,0.00567,0.05000,0.58528,0.88573,-2.48543,1.99010,1.09760,0.00554
159.00000,1.00000,5.75000,2.97000,0.36500,-0.26000,22.39000,0.10355,0.00517,0.05000,0.58528,0.88573,-2.48543,1.99010,1.09760,0.00554
159.00000,2.00000,5.75000,2.97000,0.36500,-0.26000,37.23000,0.08371,0.00441,0.05000,0.58528,0.88573,-2.48543,1.99010,1.09760,0.00554
159.00000,3.00000,5.75000,2.97000,0.36500,-0.26000,52.19000,0.07068,0.00363,0.05000,0.58528,0.88573,-2.48543,1.99010,1.09760,0.00554
